std_smiles,CHEMBL1075317.csv,CHEMBL1163125.csv,CHEMBL1795116.csv,CHEMBL1829.csv,CHEMBL1865.csv,CHEMBL1937.csv,CHEMBL1993.csv,CHEMBL2157850.csv,CHEMBL2169716.csv,CHEMBL2185.csv,CHEMBL2189110.csv,CHEMBL2424504.csv,CHEMBL2563.csv,CHEMBL2971.csv,CHEMBL301.csv,CHEMBL3045.csv,CHEMBL3055.csv,CHEMBL308.csv,CHEMBL3105.csv,CHEMBL3142.csv,CHEMBL3192.csv,CHEMBL325.csv,CHEMBL3524.csv,CHEMBL3774295.csv,CHEMBL4036.csv,CHEMBL4145.csv,CHEMBL4630.csv,CHEMBL4722.csv,CHEMBL5024.csv,CHEMBL5406.csv,CHEMBL5747.csv,CHEMBL5776.csv,CHEMBL5921.csv,CHEMBL6032.csv,CHEMBL6136.csv,CHEMBL6175.csv
Cn1cncc1C(=O)Nc1cccc(OCC(O)CN2CCc3ccccc3C2)c1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1Cc2cc(Nc3nn([C@]4(CC#N)CC[C@@H](N5CC(F)C5)CC4)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4C(=O)C3(C(=O)C#N)CC3)n2)[nH]n1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
FC(F)(F)c1nc(-c2ccc(CNc3c[nH]nn3)nc2)no1,,,,,1.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
CN(C)C1CCN(c2ccc3[nH]c(C(=O)c4ccnc(-c5cncc6ccccc56)c4)nc3n2)CC1,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
C[C@H](Nc1nnc(-c2c[nH]c3ncccc23)o1)c1ccccc1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(CN2CCCc3sc([C@H](C)C4CCN(CC56CCC(CC5)CC6)CC4)c(C)c3C2=O)c(=O)[nH]1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCN(c2cnc(C(=O)Nc3cc(-c4cccs4)ccc3N)cn2)CC1,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
CC(C)c1c(-c2cnn(-c3ccc(F)cc3)c2)[nH]c2ncnn2c1=O,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
CN1CCN(C(=O)C(CCCN[C@@H]2C[C@H]2c2ccc(F)cc2)NC(=O)c2ccc(-c3nn[nH]n3)cc2)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
Cc1cc(CN2CCN(C)CC2)c(CNC(=O)c2cc(Br)cc3c2cnn3C2CCCC2)c(=O)[nH]1,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c(C)c1-c1cnc(NCc2c(F)ccc3c2CCO3)n2cncc12,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O[C@H]1[C@@H](O)[C@H](n2ccc3cncnc32)O[C@@H]1[C@H](O)c1ccc(Cl)c(F)c1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCc1cccc(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)c1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCCC1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Cn1cnc(C(=O)N2CCC(C)(CN[C@@H]3CC3c3ccccc3)CC2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
Cn1cnc(S(=O)(=O)N2CCC(Nc3ncc4ccc(=O)n([C@@H]5CCC[C@@]5(C)O)c4n3)CC2)c1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)Nc2cc(C3CC[C@@H](OC(=O)NC4(CC(F)(F)F)CC4)C3)[nH]n2)cn1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
N#Cc1ncn2c(NCc3c(F)ccc4c3CCO4)ncc(-c3ccc(N4CCOCC4)nc3)c12,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CC(=O)Nc2cccc(-c3ccc(C(=O)N4CCCC4)cc3)c2N1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
N#C[C@H]1CCCCC1n1nc(Nc2ccc(-c3nccs3)cc2)c2c(=O)[nH]ccc21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)C(C)(C)N1Cc2cc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2cc(-c3ccccc3)[nH]c2C(=O)NCc2ccc(C(=O)Nc3ncccn3)cc2)cc1,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
Nc1nccc(-c2c[nH]c3ncc(-c4ccsc4)cc23)n1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1COCCN1c1cc(-c2ccnc(N3CCOCC3)c2F)c2ccnc(-c3cc[nH]n3)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
N#CCc1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CC#N)CC1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
N#CCC(C1CCC1)n1cc(C(N)=O)c(Nc2ccccc2)n1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CC(C)[S+]([O-])c1ccc(-c2cnc(N)c(C(=N)OC(=N)c3ccc(CNCCF)cc3)n2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
O=c1[nH]ncc2nc(N3CCCCCC3)nc(Nc3ccc(N(CCO)CCO)cc3)c12,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
ON=C(O)[C@@]1(c2ccccc2)CC[C@@H](c2cncc(F)c2)C1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
CC(C)(C)c1c(-c2cnn(-c3ccccc3)c2)[nH]c2ncnn2c1=O,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
CCc1nn(-c2c(Cl)cc(Cl)cc2Cl)c2[nH]c(CCc3c[nH]cn3)nc(=O)c12,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
COCCn1c(C2CCOCC2)nc2ccc(-c3cc(C)c(=O)n(C)c3)cc21,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCc1nc(=O)c2cc(F)ccc2[nH]1)N[C@H]1CC[C@H](c2nnc(-c3ccccc3)o2)CC1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
CN1CCC(S(=O)(=O)c2ccc(-c3cnc(NCc4cccc5occc45)n4cnnc34)cc2)CC1,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(C)c1Oc1ccc(S(C)(=O)=O)cc1-c1cn(C)c(=O)c2[nH]c(-c3nc(-c4ccccc4)no3)cc12,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CCC(c1nc2ccccc2o1)n1cc(/C=C/C(O)=NO)nn1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Cc1nnc2c(NCCCCNC(=O)Cc3cccs3)nc3cc(N4CCOCC4)ccc3n12,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OC(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1nccn2cnnc12,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
Cc1nnn(C)c1-c1cnc2c3c(F)cc(S(C)(=O)=O)cc3n([C@H](c3ccccc3)C3CCC(F)(F)CC3)c2c1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(O)n(C)c2cc(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)ccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
CC(O)CN1CCC[C@@H](COc2cc(-c3ccc(C#N)cc3)c(-c3ccc4nccnc4c3)n3cncc23)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
CC(C)c1cc(C(=O)N2CC[C@@H](NC(=O)C3C[C@@H]3F)C2)[nH]n1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CCc1c(C#N)c(SC(C(N)=O)c2ccccc2)nc(N2CCCN(CC(C)(C)O)CC2)c1C#N,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(-c2cnn(Cc3ccccc3)c2)c(-c2ccc(=O)[nH]c2)cc1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Cn1cc(-c2cnn(Cc3ccc(F)cc3)c2)ccc1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
CNC(=O)N1CCOc2ccc(-c3c(F)ccc4[nH]ccc34)cc2C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Fc1ccc2ccc(OCc3ccc(-c4noc(C(F)(F)F)n4)cn3)nc2c1,,,,,1.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
CNC(=O)C1CN(C(=O)c2ccc(Nc3nc4c(C5=CCN(C(=O)CCC(F)(F)F)CC5)cccn4n3)cc2)CCN1C,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)N(C[C@H](Nc1ncc(-c2nnc(C(F)F)o2)cn1)c1ccc(F)cc1)CC(F)(F)F,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
CCOC(=O)N1CC=C(c2cccn3nc(Nc4ccc(C(=O)N5CC(C(=O)N6CCN(C)CC6)C5)cc4)nc23)CC1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1CCc2c(c(Nc3ccc(-c4ccc(C(=O)N(C)C)cc4)cc3)nn2C)C1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
CNc1cc2c(-c3nc(N4CCOC[C@H]4C)cc(C(C)(C)[S@@](C)(=N)=O)n3)cncc2[nH]1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
C[C@@H]1COCCN1c1cc(-c2cnc(S(C)(=O)=O)c(F)c2)c2ccnc(-c3ccnn3C3CCCCO3)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
COc1ccc(CC(=O)Nc2cc(C3CC[C@@H](OC(=O)N4C[C@H](OC)[C@H]4C)C3)[nH]n2)cn1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
CC(=O)N=C(N)SC(=N)N1CCN(C(C)c2ccc3c(c2)OCCO3)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
CC(C)c1cc(C(=O)N2CCC(c3cccnn3)C2)[nH]n1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(-c2cc(=O)n(C)cc2-c2cnn(-c3cccc(C4CC4)c3C#N)c2)cn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
CCc1c(C#N)c(SC(C(N)=O)c2ccccc2)nc(N2CCN(S(=O)(=O)c3ccccc3)CC2)c1C#N,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)N1CC=C(c2cccn3nc(Nc4ccc(C(=O)N5CC(N)C5)cc4)nc23)CC1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
COc1cc(F)ccc1-c1ccnc(NC(=O)C2CC[C@H](NC(C)=O)C2)c1,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
Cc1cnc2cc(Nc3cc(C)[nH]n3)nc(N[C@H]3C[C@@H]4CC[C@H](C3)N4S(=O)(=O)N3CC(C#N)C3)c2c1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cn2c(NCc3c(F)ccc4c3CCO4)ncc(-c3ccc4c(c3)CCNC4=O)c2n1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCN1CCN(Cc2ccc(Nc3ncc4c(n3)N(C)c3c(C)cccc3C(=O)N4C)cc2C(F)(F)F)CC1,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
CC(=O)N1CCc2c(c(Nc3ccc(C4CCCCC4)cc3)nn2CC2CC2)C1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCN(C(=O)c2cnco2)C[C@H]1F,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CC(=O)Nc2cccc(C(=O)Nc3ccccc3)c2N1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
CC(N)c1cccc(-c2nnc(-c3nc(-c4ccc(S(=O)(=O)C(C)C)cc4)cnc3N)o2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4S(C)(=O)=O)n2)[nH]n1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CN1CCC(N(C)C(=O)c2ccc(Nc3nc4c(N5CCC6(CC5)CNC(=O)C6)cccn4n3)cc2)CC1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
COc1cc(F)ccc1-c1ncnc(Nc2cc(F)cc(CS(C)(=N)=O)c2)n1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1sc(-c2cccnc2)nc1O,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C(F)(F)F)cn1-c1ccncc1NC(=O)c1c(N)nn2cc(F)cnc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
O=C(Nc1cccc2c1C(=O)c1c(-c3csc(Cl)c3)n[nH]c1-2)NN1CCOCC1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
CN(C)C1CCN(c2nc(-c3ccc(C#N)cc3)c(-c3ccc4c(c3)CC(O)C4)n3ccnc23)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
COc1cc(CNC(=O)c2cc(Cn3ccn(C)c3=N)cc(-c3ccc(F)cc3C(F)(F)F)c2)cc(OC)c1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(CCN)Cc1[nH]nnc1-c1cccc(C(F)(F)F)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
CCC1(n2nc(Nc3ccc(C(=O)N4CCCC4)c(C)c3)c3c(=O)[nH]ccc32)CCN(C(=O)OC(C)(C)C)CC1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1CCc2c(c(Nc3ccc(-c4cnn(C)c4)cc3)nn2CC2(C)CC2)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
N#CC[C@@H](C1CC1)n1nc(Nc2ccc(C3(C(F)(F)F)CCCN3)cc2)c2c(=O)[nH]ccc21,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C(O)c2ccc(F)c(-c3ncnc4cc(N5CCOCC5)ccc34)c2)sc1CO,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
Cc1cc(N2C(=O)c3cc(C4CCOCC4)n(C)c3C2c2ccc(Cl)cc2)cn2c(C)nnc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2cccc(CN3CCOCC3)c2)c2c(=O)[nH]ccc21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
CC1CC(=O)Nc2cccc(C(=O)Nc3nccc4ccccc34)c2N1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
CC(=O)N1CCC(Nc2cc(C(=O)NC[C@H](O)CN3CCc4ccccc4C3)ncn2)C1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)c1ccc(Nc2cn3cc(C(=O)c4c(Cl)cccc4Cl)ccc3n2)cc1,,,,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,
ON=C(O)CCCCCn1cc(-c2ccncc2)nn1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
O=c1[nH]ncc2nc(N3CCCCCC3)nc(Nc3ccc(OCCN4CCCNCC4)cc3)c12,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CCCNc1nnc(N2CCN([C@@H](C)c3ccc4c(c3)OCO4)CC2)s1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
CN(c1ccc(C(=O)N[C@H]2c3ccccc3C[C@H]2O)cc1F)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CN(C)[C@@H]1CCN(C(=O)c2ccc(-c3cnc(N)c(-c4nnc(-c5ccccc5)o4)n3)cc2)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Cc1cc(-c2c(-c3ccc(C#N)cc3)nc(N3CCC(N(C)C)CC3)n3ccnc23)cnc1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
COc1ccc(CNc2nc(Cl)nc3c2ncn3Cc2ccc(-c3ccccc3)cc2)cc1,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
C[C@H](CC(=O)N1CCC(O)(Cn2cnc(NCc3ccc(Cl)cc3)cc2=O)CC1)c1ccccc1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(Nc2nn([C@H]3CCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
CC1C=C(c2[nH]c(N)nc2O)c2c([nH]c3ccc(Br)cc23)C(=O)N1,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
O=C(NCC(O)CN1CCc2ccccc2C1)c1ccc(OC2CCN(CC(F)(F)F)CC2)cc1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(CNC(=O)c2cc(CO)cc3c2cnn3C2CCCC2)c(=O)[nH]1,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CNCC(O)COc1cccc(-c2nc(Nc3cncnc3)cc(-c3c(C)noc3C)n2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
CNCC1CN(c2nc(-c3ccc(C#N)c(F)c3)c(-c3ccc(OC)cc3)c(=O)n2C)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
Cc1ccc(C)c(-c2[nH]c(C)c3c2CC(C)(C)CC3=O)c1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(O)(c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c2cnn(C3CCCC3)c2c1,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCOc2cccc(OCC(=O)NC[C@H](O)CN3Cc4ccccc4C3)c21,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ON=C(O)c1ccc2oc(-c3cccc(O)c3)nc2c1,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(CC)n1cc(-c2nc(-c3cnn(CCN(C)S(C)(=O)=O)c3)cn3nccc23)cn1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CCc1cc(O)ccc1-c1cc2[nH]ncc2c(NCc2c(C)cccc2N(C)[S+](C)[O-])n1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)C(NC(=O)c2ccc(C(O)=NO)cc2)c2c[nH]c3ccccc23)cc1,,,,,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
CN(C)c1ccc(-c2cn(CCCCCCC(O)=NO)nn2)cc1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
N#Cc1cc(C(=O)N2CCCNCC2)ccc1-c1cnc(N)c(-c2nnc(-c3ccccc3)s2)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
CC(OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1)c1ccccn1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1c(-c2ccnn2Cc2ccccc2)[nH]c2ncnn2c1=O,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
CC1=Nc2c(F)cc(-c3nc(Nc4ccc(C5CCNCC5)cn4)ncc3F)cc2C12CCCC2,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
N#Cc1ccc(-c2nc(N3CCC(N)CC3)ncc2-c2ccc3ncnn3c2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Cc1c(B2OC(C)(C)C(C)(C)O2)cccc1-n1c(=O)cc2c(F)cccn2c1=O,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
CC1(C)Cc2nc3c(F)cc(-c4nc(Nc5ccc(N6CCNCC6)cn5)ncc4F)cc3n2C1,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
N=Cc1nc(N2CCCCCC2)nc(Nc2ccc(OCCN3CCN(CCO)CC3)cc2)c1C(N)=O,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1cnccn1)S(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc(NC(=O)c2cccc(C3CC3N)c2)s1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
O=C(NCCC(O)CN1CCc2ccccc2C1)c1ccc(-c2ccccc2)cc1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)NC(C(=O)Nc1ccc(C(O)=NO)cc1)c1ccccc1,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
COC1CN(C(=O)C2CCN(c3ccncc3NC(=O)c3c(N)nn4cc(F)cnc34)CC2)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
N#CCC1(N2CC(CNC3CC3c3ccccc3)C2)CCNCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
Cc1nnc2ccc3c(cc(-c4cn(C)cn4)n3Cc3ccccc3)n12,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1ccc(N(CCCCCCC(O)=NO)c2ccc(F)cn2)n1,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
CCOC(=O)c1ncn2c(NCc3c(F)cccc3OC)ncc(-c3cccnc3C)c12,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CNc2nc(N3CCCCCC3)nc3c2NCN3C(C)C)cc1,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
Cn1cc(C(=O)NC2CC2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
COc1cc2nc(NCCCCNC(=O)C(C)(C)C)c3nnc(C)n3c2cc1OC,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OC(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1c(F)cncc1Cl,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
Cc1cc(-c2cnn(C(C)C)c2)cc(C2CCN(C(=O)c3cc(C(C)C)[nH]n3)C2)n1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Cn1ccc2c1C(c1ccc(C#N)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
NNCCc1ccc(NC(=O)CCCc2ccc(Cl)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
CCS(=O)(=O)Cc1cc(-c2cc(OC)c(=O)n(C)c2)c2oc(C3CC3)nc2c1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1cc(F)cc(F)c1)Nc1cc(C2CC[C@H](OC(=O)N[C@H]3CC[C@H](O)CC3)C2)[nH]n1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
O=C1NCCN(c2ccc(-c3noc(C(F)(F)F)n3)cn2)C1c1cccc(F)c1,,,,,0.0,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,
OCCNCc1c(OCc2ccccc2F)ccc2ccccc12,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1c(-c2cnn(Cc3cccs3)c2)[nH]c2ncnn2c1=O,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CC(=O)OC(C)C)n2)[nH]n1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NS(=O)(=O)c2ccccc2)cc(C2CCN(C(=O)c3cc(C(C)C)[nH]n3)C2)n1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
